Date &Time [DD-MM-YYYY/HH:MM:SS],Phase,Barometric pressure [hPa],Salinity [â],CH1 O2 input [phase],CH1 temp (∞C),CH1 O2 [mgO2/L],CH2 O2 input [phase],CH2 temp (∞C),CH2 O2 [mgO2/L],CH3 O2 input [phase],CH3 temp (∞C),CH3 O2 [mgO2/L],CH4 O2 input [phase],CH4 temp (∞C),CH4 O2 [mgO2/L],CH5 O2 input [V],CH5 temp (∞C),CH5 O2 [mgO2/L],CH6 O2 input [V],CH6 temp (∞C),CH6 O2 [mgO2/L],CH7 O2 input [V],CH7 temp (∞C),CH7 O2 [mgO2/L],CH8 O2 input [V],CH8 temp (∞C),CH8 O2 [mgO2/L],CH1 Velocity input [V],CH1 Velocity [cm/s],CH5 Velocity input [V],CH5 Velocity [cm/s],AMB temp N∞1 input [V],AMB temp N∞1 [∞C],AMB temp N∞1 relay,AMB temp N∞2 input [V],AMB temp N∞2 [∞C],AMB temp N∞2 relay,AMB O2 N∞1 input (V),AMB O2 N∞1 temp (∞C),AMB O2 N∞1 [mgO2/L],AMB O2 N∞1 relay,AMB O2 N∞2 input (V),AMB O2 N∞2 temp (∞C),AMB O2 N∞2 [mgO2/L],AMB O2 N∞2 relay,User event
2025-06-15/6:34:08 PM,M3   ,1013,0,29.47,15.15,9.95,29.6,15.15,9.86,29.24,15.15,9.94,29.28,15.15,9.74,NaN,15.15,NaN,NaN,15.15,NaN,NaN,15.15,NaN,NaN,15.15,NaN,NaN,NaN,NaN,NaN,15.15,15.15,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:09 PM,M3   ,1013,0,29.48,15.15,9.94,29.62,15.15,9.84,29.26,15.15,9.92,29.28,15.15,9.74,NaN,15.15,NaN,NaN,15.15,NaN,NaN,15.15,NaN,NaN,15.15,NaN,NaN,NaN,NaN,NaN,15.15,15.15,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:10 PM,M3   ,1013,0,29.47,15.15,9.95,29.6,15.15,9.86,29.25,15.15,9.93,29.28,15.15,9.74,NaN,15.15,NaN,NaN,15.15,NaN,NaN,15.15,NaN,NaN,15.15,NaN,NaN,NaN,NaN,NaN,15.15,15.15,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:11 PM,M3   ,1013,0,29.48,15.15,9.94,29.61,15.15,9.85,29.27,15.15,9.92,29.28,15.15,9.74,NaN,15.15,NaN,NaN,15.15,NaN,NaN,15.15,NaN,NaN,15.15,NaN,NaN,NaN,NaN,NaN,15.15,15.15,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:12 PM,M3   ,1013,0,29.47,15.14,9.96,29.62,15.14,9.85,29.27,15.14,9.92,29.29,15.14,9.73,NaN,15.15,NaN,NaN,15.15,NaN,NaN,15.15,NaN,NaN,15.15,NaN,NaN,NaN,NaN,NaN,15.14,15.14,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:13 PM,M3   ,1013,0,29.47,15.15,9.95,29.62,15.15,9.84,29.27,15.15,9.92,29.29,15.15,9.73,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,NaN,NaN,NaN,15.15,15.15,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:14 PM,M3   ,1013,0,29.48,15.15,9.94,29.61,15.15,9.85,29.26,15.15,9.92,29.27,15.15,9.75,NaN,15.15,NaN,NaN,15.15,NaN,NaN,15.15,NaN,NaN,15.15,NaN,NaN,NaN,NaN,NaN,15.15,15.15,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:15 PM,M3   ,1013,0,29.48,15.15,9.94,29.62,15.15,9.84,29.24,15.15,9.94,29.28,15.15,9.74,NaN,15.15,NaN,NaN,15.15,NaN,NaN,15.15,NaN,NaN,15.15,NaN,NaN,NaN,NaN,NaN,15.15,15.15,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:16 PM,M3   ,1013,0,29.47,15.14,9.96,29.62,15.14,9.85,29.26,15.14,9.93,29.3,15.14,9.72,NaN,15.15,NaN,NaN,15.15,NaN,NaN,15.15,NaN,NaN,15.15,NaN,NaN,NaN,NaN,NaN,15.14,15.14,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:17 PM,M3   ,1013,0,29.48,15.14,9.95,29.62,15.14,9.85,29.27,15.14,9.92,29.29,15.14,9.73,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,NaN,NaN,NaN,15.14,15.14,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:18 PM,M3   ,1013,0,29.48,15.14,9.95,29.62,15.14,9.85,29.25,15.14,9.94,29.26,15.14,9.76,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,NaN,NaN,NaN,15.14,15.14,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:19 PM,M3   ,1013,0,29.48,15.14,9.95,29.6,15.14,9.86,29.25,15.14,9.94,29.27,15.14,9.75,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,NaN,NaN,NaN,15.14,15.14,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:20 PM,M3   ,1013,0,29.48,15.14,9.95,29.61,15.14,9.85,29.26,15.14,9.93,29.28,15.14,9.74,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,NaN,NaN,NaN,15.14,15.14,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:21 PM,M3   ,1013,0,29.47,15.14,9.96,29.59,15.14,9.87,29.26,15.14,9.93,29.27,15.14,9.75,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,NaN,NaN,NaN,15.14,15.14,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:22 PM,M3   ,1013,0,29.48,15.15,9.94,29.6,15.15,9.86,29.25,15.15,9.93,29.27,15.15,9.75,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,NaN,NaN,NaN,15.15,15.15,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:23 PM,M3   ,1013,0,29.45,15.15,9.97,29.61,15.15,9.85,29.24,15.15,9.94,29.29,15.15,9.73,NaN,15.15,NaN,NaN,15.15,NaN,NaN,15.15,NaN,NaN,15.15,NaN,NaN,NaN,NaN,NaN,15.15,15.15,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:24 PM,M3   ,1013,0,29.48,15.15,9.94,29.62,15.15,9.84,29.27,15.15,9.92,29.26,15.15,9.76,NaN,15.15,NaN,NaN,15.15,NaN,NaN,15.15,NaN,NaN,15.15,NaN,NaN,NaN,NaN,NaN,15.15,15.15,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:25 PM,M3   ,1013,0,29.46,15.15,9.96,29.63,15.15,9.83,29.27,15.15,9.92,29.28,15.15,9.74,NaN,15.15,NaN,NaN,15.15,NaN,NaN,15.15,NaN,NaN,15.15,NaN,NaN,NaN,NaN,NaN,15.15,15.15,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:26 PM,M3   ,1013,0,29.47,15.14,9.96,29.61,15.14,9.85,29.26,15.14,9.93,29.28,15.14,9.74,NaN,15.15,NaN,NaN,15.15,NaN,NaN,15.15,NaN,NaN,15.15,NaN,NaN,NaN,NaN,NaN,15.14,15.14,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:27 PM,M3   ,1013,0,29.48,15.14,9.95,29.6,15.14,9.86,29.26,15.14,9.93,29.27,15.14,9.75,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,NaN,NaN,NaN,15.14,15.14,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:28 PM,M3   ,1013,0,29.47,15.14,9.96,29.62,15.14,9.85,29.26,15.14,9.93,29.29,15.14,9.73,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,NaN,NaN,NaN,15.14,15.14,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:29 PM,M3   ,1013,0,29.47,15.14,9.96,29.6,15.14,9.86,29.25,15.14,9.94,29.28,15.14,9.74,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,NaN,NaN,NaN,15.14,15.14,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:30 PM,M3   ,1013,0,29.46,15.14,9.97,29.63,15.14,9.84,29.26,15.14,9.93,29.29,15.14,9.73,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,NaN,NaN,NaN,15.14,15.14,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:31 PM,M3   ,1013,0,29.49,15.14,9.94,29.61,15.14,9.85,29.26,15.14,9.93,29.29,15.14,9.73,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,NaN,NaN,NaN,15.14,15.14,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:32 PM,M3   ,1013,0,29.47,15.14,9.96,29.61,15.14,9.85,29.27,15.14,9.92,29.27,15.14,9.75,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,NaN,NaN,NaN,15.14,15.14,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:33 PM,M3   ,1013,0,29.48,15.14,9.95,29.62,15.14,9.85,29.24,15.14,9.95,29.28,15.14,9.74,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,NaN,NaN,NaN,15.14,15.14,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:34 PM,M3   ,1013,0,29.47,15.14,9.96,29.63,15.14,9.84,29.26,15.14,9.93,29.28,15.14,9.74,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,NaN,NaN,NaN,15.14,15.14,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:35 PM,M3   ,1013,0,29.46,15.14,9.97,29.62,15.14,9.85,29.26,15.14,9.93,29.27,15.14,9.75,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,NaN,NaN,NaN,15.14,15.14,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:36 PM,M3   ,1013,0,29.47,15.14,9.96,29.61,15.14,9.85,29.24,15.14,9.95,29.26,15.14,9.76,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,NaN,NaN,NaN,15.14,15.14,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:37 PM,M3   ,1013,0,29.47,15.14,9.96,29.6,15.14,9.86,29.27,15.14,9.92,29.29,15.14,9.73,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,NaN,NaN,NaN,15.14,15.14,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:38 PM,M3   ,1013,0,29.46,15.14,9.97,29.62,15.14,9.85,29.27,15.14,9.92,29.3,15.14,9.72,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,NaN,NaN,NaN,15.14,15.14,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:39 PM,M3   ,1013,0,29.47,15.14,9.96,29.62,15.14,9.85,29.25,15.14,9.94,29.29,15.14,9.73,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,NaN,NaN,NaN,15.14,15.14,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:40 PM,M3   ,1013,0,29.48,15.14,9.95,29.61,15.14,9.85,29.27,15.14,9.92,29.28,15.14,9.74,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,NaN,NaN,NaN,15.14,15.14,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:41 PM,M3   ,1013,0,29.46,15.13,9.97,29.61,15.13,9.86,29.25,15.13,9.94,29.27,15.13,9.75,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,15.14,NaN,NaN,NaN,NaN,NaN,15.13,15.13,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:42 PM,M3   ,1013,0,29.47,15.13,9.96,29.61,15.13,9.86,29.26,15.13,9.93,29.3,15.13,9.73,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,NaN,NaN,NaN,15.13,15.13,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:43 PM,M3   ,1013,0,29.48,15.13,9.95,29.61,15.13,9.86,29.27,15.13,9.92,29.3,15.13,9.73,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,NaN,NaN,NaN,15.13,15.13,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:44 PM,M3   ,1013,0,29.47,15.13,9.96,29.63,15.13,9.84,29.25,15.13,9.94,29.28,15.13,9.75,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,NaN,NaN,NaN,15.13,15.13,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:45 PM,M3   ,1013,0,29.47,15.13,9.96,29.62,15.13,9.85,29.25,15.13,9.94,29.28,15.13,9.75,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,NaN,NaN,NaN,15.13,15.13,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:46 PM,M3   ,1013,0,29.47,15.13,9.96,29.61,15.13,9.86,29.27,15.13,9.92,29.3,15.13,9.73,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,NaN,NaN,NaN,15.13,15.13,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:47 PM,M3   ,1013,0,29.47,15.13,9.96,29.62,15.13,9.85,29.26,15.13,9.93,29.28,15.13,9.75,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,NaN,NaN,NaN,15.13,15.13,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:48 PM,M3   ,1013,0,29.48,15.13,9.95,29.62,15.13,9.85,29.26,15.13,9.93,29.29,15.13,9.74,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,NaN,NaN,NaN,15.13,15.13,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:49 PM,M3   ,1013,0,29.48,15.13,9.95,29.61,15.13,9.86,29.25,15.13,9.94,29.27,15.13,9.75,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,NaN,NaN,NaN,15.13,15.13,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:50 PM,M3   ,1013,0,29.47,15.13,9.96,29.62,15.13,9.85,29.23,15.13,9.96,29.28,15.13,9.75,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,NaN,NaN,NaN,15.13,15.13,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:51 PM,M3   ,1013,0,29.48,15.13,9.95,29.62,15.13,9.85,29.26,15.13,9.93,29.28,15.13,9.75,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,NaN,NaN,NaN,15.13,15.13,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:52 PM,M3   ,1013,0,29.47,15.13,9.96,29.61,15.13,9.86,29.27,15.13,9.92,29.29,15.13,9.74,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,NaN,NaN,NaN,15.13,15.13,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:53 PM,M3   ,1013,0,29.48,15.13,9.95,29.61,15.13,9.86,29.25,15.13,9.94,29.28,15.13,9.75,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,NaN,NaN,NaN,15.13,15.13,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:54 PM,M3   ,1013,0,29.47,15.13,9.96,29.62,15.13,9.85,29.25,15.13,9.94,29.32,15.13,9.71,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,NaN,NaN,NaN,15.13,15.13,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:55 PM,M3   ,1013,0,29.47,15.12,9.96,29.61,15.12,9.86,29.25,15.12,9.95,29.29,15.12,9.74,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,NaN,NaN,NaN,15.12,15.12,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:56 PM,M3   ,1013,0,29.46,15.13,9.97,29.62,15.13,9.85,29.24,15.13,9.95,29.28,15.13,9.75,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,NaN,NaN,NaN,15.13,15.13,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:57 PM,M3   ,1013,0,29.48,15.13,9.95,29.61,15.13,9.86,29.25,15.13,9.94,29.28,15.13,9.75,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,NaN,NaN,NaN,15.13,15.13,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:58 PM,M3   ,1013,0,29.46,15.12,9.97,29.6,15.12,9.87,29.27,15.12,9.93,29.3,15.12,9.73,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,15.13,NaN,NaN,NaN,NaN,NaN,15.12,15.12,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:34:59 PM,M3   ,1013,0,29.48,15.12,9.96,29.61,15.12,9.86,29.26,15.12,9.94,29.27,15.12,9.76,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,NaN,NaN,NaN,15.12,15.12,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:35:00 PM,M3   ,1013,0,29.46,15.12,9.97,29.62,15.12,9.85,29.25,15.12,9.95,29.29,15.12,9.74,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,NaN,NaN,NaN,15.12,15.12,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:35:01 PM,M3   ,1013,0,29.48,15.12,9.96,29.62,15.12,9.85,29.25,15.12,9.95,29.29,15.12,9.74,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,NaN,NaN,NaN,15.12,15.12,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:35:02 PM,M3   ,1013,0,29.47,15.12,9.96,29.6,15.12,9.87,29.23,15.12,9.96,29.27,15.12,9.76,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,NaN,NaN,NaN,15.12,15.12,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:35:03 PM,M3   ,1013,0,29.48,15.12,9.96,29.61,15.12,9.86,29.24,15.12,9.95,29.3,15.12,9.73,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,NaN,NaN,NaN,15.12,15.12,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:35:04 PM,M3   ,1013,0,29.46,15.12,9.97,29.62,15.12,9.85,29.27,15.12,9.93,29.29,15.12,9.74,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,NaN,NaN,NaN,15.12,15.12,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:35:05 PM,M3   ,1013,0,29.46,15.12,9.97,29.6,15.12,9.87,29.28,15.12,9.92,29.27,15.12,9.76,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,NaN,NaN,NaN,15.12,15.12,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:35:06 PM,M3   ,1013,0,29.47,15.12,9.96,29.62,15.12,9.85,29.24,15.12,9.95,29.29,15.12,9.74,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,NaN,NaN,NaN,15.12,15.12,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:35:07 PM,M3   ,1013,0,29.48,15.12,9.96,29.61,15.12,9.86,29.24,15.12,9.95,29.27,15.12,9.76,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,NaN,NaN,NaN,15.12,15.12,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:35:08 PM,M3   ,1013,0,29.47,15.12,9.96,29.61,15.12,9.86,29.26,15.12,9.94,29.3,15.12,9.73,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,NaN,NaN,NaN,15.12,15.12,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:35:09 PM,M3   ,1013,0,29.47,15.12,9.96,29.59,15.12,9.88,29.25,15.12,9.95,29.26,15.12,9.77,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,NaN,NaN,NaN,15.12,15.12,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:35:10 PM,M3   ,1013,0,29.47,15.12,9.96,29.61,15.12,9.86,29.26,15.12,9.94,29.3,15.12,9.73,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,NaN,NaN,NaN,15.12,15.12,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:35:11 PM,M3   ,1013,0,29.47,15.12,9.96,29.61,15.12,9.86,29.26,15.12,9.94,29.29,15.12,9.74,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,NaN,NaN,NaN,15.12,15.12,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:35:12 PM,M3   ,1013,0,29.47,15.12,9.96,29.62,15.12,9.85,29.25,15.12,9.95,29.29,15.12,9.74,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,NaN,NaN,NaN,15.12,15.12,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:35:13 PM,M3   ,1013,0,29.47,15.12,9.96,29.61,15.12,9.86,29.25,15.12,9.95,29.3,15.12,9.73,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,NaN,NaN,NaN,15.12,15.12,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:35:14 PM,M3   ,1013,0,29.49,15.12,9.95,29.61,15.12,9.86,29.25,15.12,9.95,29.28,15.12,9.75,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,NaN,NaN,NaN,15.12,15.12,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:35:15 PM,M3   ,1013,0,29.48,15.12,9.96,29.61,15.12,9.86,29.26,15.12,9.94,29.29,15.12,9.74,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,NaN,NaN,NaN,15.12,15.12,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:35:16 PM,M3   ,1013,0,29.46,15.12,9.97,29.61,15.12,9.86,29.27,15.12,9.93,29.27,15.12,9.76,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,NaN,NaN,NaN,15.12,15.12,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2025-06-15/6:35:17 PM,M3   ,1013,0,29.46,15.12,9.97,29.61,15.12,9.86,29.25,15.12,9.95,29.27,15.12,9.76,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,15.12,NaN,NaN,NaN,NaN,NaN,15.12,15.12,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
