Date &Time [DD-MM-YYYY/HH:MM:SS],Phase,Barometric pressure [hPa],Salinity [â],CH1 O2 input [phase],CH1 temp (∞C),CH1 O2 [mgO2/L],CH2 O2 input [phase],CH2 temp (∞C),CH2 O2 [mgO2/L],CH3 O2 input [phase],CH3 temp (∞C),CH3 O2 [mgO2/L],CH4 O2 input [phase],CH4 temp (∞C),CH4 O2 [mgO2/L],CH5 O2 input [V],CH5 temp (∞C),CH5 O2 [mgO2/L],CH6 O2 input [V],CH6 temp (∞C),CH6 O2 [mgO2/L],CH7 O2 input [V],CH7 temp (∞C),CH7 O2 [mgO2/L],CH8 O2 input [V],CH8 temp (∞C),CH8 O2 [mgO2/L],CH1 Velocity input [V],CH1 Velocity [cm/s],CH5 Velocity input [V],CH5 Velocity [cm/s],AMB temp N∞1 input [V],AMB temp N∞1 [∞C],AMB temp N∞1 relay,AMB temp N∞2 input [V],AMB temp N∞2 [∞C],AMB temp N∞2 relay,AMB O2 N∞1 input (V),AMB O2 N∞1 temp (∞C),AMB O2 N∞1 [mgO2/L],AMB O2 N∞1 relay,AMB O2 N∞2 input (V),AMB O2 N∞2 temp (∞C),AMB O2 N∞2 [mgO2/L],AMB O2 N∞2 relay,User event
2024-08-16/3:13:04 PM,M1   ,1013,0,29.96,9.54,11.47,30.41,9.54,11.49,30.91,9.54,11.44,30.95,9.54,11.52,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:05 PM,M1   ,1013,0,29.94,9.54,11.5,30.35,9.54,11.55,30.93,9.54,11.42,30.9,9.54,11.57,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:06 PM,M1   ,1013,0,29.94,9.54,11.5,30.43,9.54,11.47,30.89,9.54,11.46,30.94,9.54,11.53,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:07 PM,M1   ,1013,0,29.95,9.54,11.48,30.4,9.54,11.5,30.87,9.54,11.48,30.94,9.54,11.53,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:08 PM,M1   ,1013,0,29.97,9.54,11.46,30.4,9.54,11.5,30.91,9.54,11.44,30.95,9.54,11.52,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:09 PM,M1   ,1013,0,29.97,9.54,11.46,30.37,9.54,11.53,30.89,9.54,11.46,30.93,9.54,11.54,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:10 PM,M1   ,1013,0,29.95,9.54,11.48,30.42,9.54,11.48,30.9,9.54,11.45,30.95,9.54,11.52,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:11 PM,M1   ,1013,0,29.93,9.54,11.51,30.38,9.54,11.52,30.89,9.54,11.46,30.91,9.54,11.56,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:12 PM,M1   ,1013,0,29.95,9.54,11.48,30.41,9.54,11.49,30.93,9.54,11.42,30.93,9.54,11.54,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:13 PM,M1   ,1013,0,29.96,9.54,11.47,30.39,9.54,11.51,30.9,9.54,11.45,30.93,9.54,11.54,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:14 PM,M1   ,1013,0,29.96,9.54,11.47,30.39,9.54,11.51,30.9,9.54,11.45,30.93,9.54,11.54,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:15 PM,M1   ,1013,0,29.98,9.54,11.45,30.4,9.54,11.5,30.9,9.54,11.45,30.96,9.54,11.51,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:16 PM,M1   ,1013,0,29.94,9.54,11.5,30.41,9.54,11.49,30.92,9.54,11.43,30.93,9.54,11.54,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:17 PM,M1   ,1013,0,29.97,9.54,11.46,30.41,9.54,11.49,30.92,9.54,11.43,30.92,9.54,11.55,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:18 PM,M1   ,1013,0,29.96,9.54,11.47,30.39,9.54,11.51,30.94,9.54,11.41,30.9,9.54,11.57,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:19 PM,M1   ,1013,0,29.95,9.54,11.48,30.39,9.54,11.51,30.9,9.54,11.45,30.92,9.54,11.55,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:20 PM,M1   ,1013,0,29.95,9.54,11.48,30.4,9.54,11.5,30.88,9.54,11.47,30.93,9.54,11.54,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:21 PM,M1   ,1013,0,29.95,9.54,11.48,30.38,9.54,11.52,30.89,9.54,11.46,30.92,9.54,11.55,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:22 PM,M1   ,1013,0,29.94,9.54,11.5,30.43,9.54,11.47,30.9,9.54,11.45,30.93,9.54,11.54,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:23 PM,M1   ,1013,0,29.91,9.54,11.53,30.37,9.54,11.53,30.91,9.54,11.44,30.94,9.54,11.53,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:24 PM,M1   ,1013,0,29.98,9.54,11.45,30.41,9.54,11.49,30.91,9.54,11.44,30.93,9.54,11.54,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:25 PM,M1   ,1013,0,29.97,9.54,11.46,30.43,9.54,11.47,30.89,9.54,11.46,30.92,9.54,11.55,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:26 PM,M1   ,1013,0,29.93,9.54,11.51,30.39,9.54,11.51,30.85,9.54,11.5,30.93,9.54,11.54,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:27 PM,M1   ,1013,0,29.96,9.54,11.47,30.41,9.54,11.49,30.85,9.54,11.5,30.93,9.54,11.54,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:28 PM,M1   ,1013,0,29.96,9.54,11.47,30.42,9.54,11.48,30.92,9.54,11.43,30.93,9.54,11.54,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:29 PM,M1   ,1013,0,29.95,9.54,11.48,30.36,9.54,11.54,30.89,9.54,11.46,30.95,9.54,11.52,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:30 PM,M1   ,1013,0,30,9.54,11.43,30.38,9.54,11.52,30.9,9.54,11.45,30.94,9.54,11.53,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:31 PM,M1   ,1013,0,29.9,9.54,11.54,30.4,9.54,11.5,30.91,9.54,11.44,30.93,9.54,11.54,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:32 PM,M1   ,1013,0,29.95,9.54,11.48,30.42,9.54,11.48,30.9,9.54,11.45,30.95,9.54,11.52,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:33 PM,M1   ,1013,0,29.98,9.54,11.45,30.43,9.54,11.47,30.89,9.54,11.46,30.96,9.54,11.51,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:34 PM,M1   ,1013,0,29.97,9.54,11.46,30.39,9.54,11.51,30.9,9.54,11.45,30.92,9.54,11.55,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:35 PM,M1   ,1013,0,29.96,9.54,11.47,30.39,9.54,11.51,30.9,9.54,11.45,30.96,9.54,11.51,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:36 PM,M1   ,1013,0,29.92,9.54,11.52,30.41,9.54,11.49,30.88,9.54,11.47,30.97,9.54,11.5,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:37 PM,M1   ,1013,0,29.96,9.54,11.47,30.39,9.54,11.51,30.9,9.54,11.45,30.94,9.54,11.53,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:38 PM,M1   ,1013,0,29.93,9.54,11.51,30.39,9.54,11.51,30.9,9.54,11.45,30.91,9.54,11.56,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:39 PM,M1   ,1013,0,29.95,9.54,11.48,30.36,9.54,11.54,30.88,9.54,11.47,30.91,9.54,11.56,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:40 PM,M1   ,1013,0,29.94,9.54,11.5,30.41,9.54,11.49,30.92,9.54,11.43,30.94,9.54,11.53,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:41 PM,M1   ,1013,0,29.91,9.54,11.53,30.39,9.54,11.51,30.91,9.54,11.44,30.92,9.54,11.55,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:42 PM,M1   ,1013,0,29.92,9.54,11.52,30.41,9.54,11.49,30.89,9.54,11.46,30.94,9.54,11.53,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:43 PM,M1   ,1013,0,29.91,9.54,11.53,30.42,9.54,11.48,30.91,9.54,11.44,30.93,9.54,11.54,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:44 PM,M1   ,1013,0,29.96,9.54,11.47,30.37,9.54,11.53,30.93,9.54,11.42,30.92,9.54,11.55,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:45 PM,M1   ,1013,0,29.97,9.54,11.46,30.38,9.54,11.52,30.91,9.54,11.44,30.92,9.54,11.55,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:46 PM,M1   ,1013,0,29.95,9.54,11.48,30.37,9.54,11.53,30.9,9.54,11.45,30.94,9.54,11.53,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:47 PM,M1   ,1013,0,29.99,9.54,11.44,30.42,9.54,11.48,30.93,9.54,11.42,30.91,9.54,11.56,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:48 PM,M1   ,1013,0,29.96,9.53,11.48,30.38,9.53,11.52,30.95,9.53,11.4,30.92,9.53,11.55,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.53,9.53,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:49 PM,M1   ,1013,0,29.97,9.53,11.47,30.36,9.53,11.54,30.89,9.53,11.46,30.92,9.53,11.55,NaN,9.53,NaN,NaN,9.53,NaN,NaN,9.53,NaN,NaN,9.53,NaN,NaN,NaN,NaN,NaN,9.53,9.53,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:50 PM,M1   ,1013,0,29.96,9.53,11.48,30.4,9.53,11.5,30.93,9.53,11.42,30.94,9.53,11.53,NaN,9.53,NaN,NaN,9.53,NaN,NaN,9.53,NaN,NaN,9.53,NaN,NaN,NaN,NaN,NaN,9.53,9.53,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:51 PM,M1   ,1013,0,29.94,9.53,11.5,30.4,9.53,11.5,30.95,9.53,11.4,30.92,9.53,11.55,NaN,9.53,NaN,NaN,9.53,NaN,NaN,9.53,NaN,NaN,9.53,NaN,NaN,NaN,NaN,NaN,9.53,9.53,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:52 PM,M1   ,1013,0,29.95,9.53,11.49,30.42,9.53,11.48,30.86,9.53,11.49,30.9,9.53,11.57,NaN,9.53,NaN,NaN,9.53,NaN,NaN,9.53,NaN,NaN,9.53,NaN,NaN,NaN,NaN,NaN,9.53,9.53,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:53 PM,M1   ,1013,0,29.97,9.54,11.46,30.41,9.54,11.49,30.88,9.54,11.47,30.96,9.54,11.51,NaN,9.53,NaN,NaN,9.53,NaN,NaN,9.53,NaN,NaN,9.53,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:54 PM,M1   ,1013,0,29.97,9.54,11.46,30.38,9.54,11.52,30.92,9.54,11.43,30.96,9.54,11.51,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:55 PM,M1   ,1013,0,29.91,9.54,11.53,30.37,9.54,11.53,30.9,9.54,11.45,30.95,9.54,11.52,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:56 PM,M1   ,1013,0,29.95,9.54,11.48,30.36,9.54,11.54,30.88,9.54,11.47,30.93,9.54,11.54,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:57 PM,M1   ,1013,0,29.94,9.54,11.5,30.4,9.54,11.5,30.89,9.54,11.46,30.9,9.54,11.57,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:58 PM,M1   ,1013,0,29.91,9.54,11.53,30.39,9.54,11.51,30.91,9.54,11.44,30.95,9.54,11.52,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:13:59 PM,M1   ,1013,0,29.96,9.54,11.47,30.39,9.54,11.51,30.9,9.54,11.45,30.91,9.54,11.56,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:14:00 PM,M1   ,1013,0,29.9,9.54,11.54,30.36,9.54,11.54,30.9,9.54,11.45,30.96,9.54,11.51,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:14:01 PM,M1   ,1013,0,29.98,9.54,11.45,30.4,9.54,11.5,30.91,9.54,11.44,30.93,9.54,11.54,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:14:02 PM,M1   ,1013,0,29.96,9.54,11.47,30.37,9.54,11.53,30.92,9.54,11.43,30.88,9.54,11.59,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:14:03 PM,M1   ,1013,0,29.94,9.54,11.5,30.41,9.54,11.49,30.94,9.54,11.41,30.92,9.54,11.55,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:14:04 PM,M1   ,1013,0,29.94,9.54,11.5,30.37,9.54,11.53,30.89,9.54,11.46,30.93,9.54,11.54,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:14:05 PM,M1   ,1013,0,29.93,9.54,11.51,30.4,9.54,11.5,30.94,9.54,11.41,30.92,9.54,11.55,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:14:06 PM,M1   ,1013,0,29.91,9.54,11.53,30.39,9.54,11.51,30.94,9.54,11.41,30.93,9.54,11.54,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:14:07 PM,M1   ,1013,0,29.95,9.54,11.48,30.43,9.54,11.47,30.89,9.54,11.46,30.94,9.54,11.53,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:14:08 PM,M1   ,1013,0,29.96,9.54,11.47,30.41,9.54,11.49,30.9,9.54,11.45,30.93,9.54,11.54,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:14:09 PM,M1   ,1013,0,29.97,9.54,11.46,30.39,9.54,11.51,30.92,9.54,11.43,30.94,9.54,11.53,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:14:10 PM,M1   ,1013,0,29.93,9.54,11.51,30.41,9.54,11.49,30.91,9.54,11.44,30.94,9.54,11.53,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:14:11 PM,M1   ,1013,0,29.94,9.54,11.5,30.39,9.54,11.51,30.9,9.54,11.45,30.92,9.54,11.55,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:14:12 PM,M1   ,1013,0,29.96,9.54,11.47,30.37,9.54,11.53,30.9,9.54,11.45,30.94,9.54,11.53,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.54,9.54,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-16/3:14:13 PM,M1   ,1013,0,29.97,9.53,11.47,30.4,9.53,11.5,30.91,9.53,11.44,30.95,9.53,11.52,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,9.54,NaN,NaN,NaN,NaN,NaN,9.53,9.53,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
