Date &Time [DD-MM-YYYY/HH:MM:SS],Phase,Barometric pressure [hPa],Salinity [â],CH1 O2 input [phase],CH1 temp (∞C),CH1 O2 [mgO2/L],CH2 O2 input [phase],CH2 temp (∞C),CH2 O2 [mgO2/L],CH3 O2 input [phase],CH3 temp (∞C),CH3 O2 [mgO2/L],CH4 O2 input [phase],CH4 temp (∞C),CH4 O2 [mgO2/L],CH5 O2 input [V],CH5 temp (∞C),CH5 O2 [mgO2/L],CH6 O2 input [V],CH6 temp (∞C),CH6 O2 [mgO2/L],CH7 O2 input [V],CH7 temp (∞C),CH7 O2 [mgO2/L],CH8 O2 input [V],CH8 temp (∞C),CH8 O2 [mgO2/L],CH1 Velocity input [V],CH1 Velocity [cm/s],CH5 Velocity input [V],CH5 Velocity [cm/s],AMB temp N∞1 input [V],AMB temp N∞1 [∞C],AMB temp N∞1 relay,AMB temp N∞2 input [V],AMB temp N∞2 [∞C],AMB temp N∞2 relay,AMB O2 N∞1 input (V),AMB O2 N∞1 temp (∞C),AMB O2 N∞1 [mgO2/L],AMB O2 N∞1 relay,AMB O2 N∞2 input (V),AMB O2 N∞2 temp (∞C),AMB O2 N∞2 [mgO2/L],AMB O2 N∞2 relay,User event
2024-08-18/6:32:47 PM,Flush,1013,0,29.82,9.98,11.12,30.03,9.98,11.1,30.62,9.98,10.97,30.38,9.98,11.18,NaN,9.98,NaN,NaN,9.98,NaN,NaN,9.98,NaN,NaN,9.98,NaN,NaN,NaN,NaN,NaN,9.98,9.98,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:32:48 PM,Flush,1013,0,29.84,9.98,11.1,30.01,9.98,11.12,30.61,9.98,10.98,30.38,9.98,11.18,NaN,9.98,NaN,NaN,9.98,NaN,NaN,9.98,NaN,NaN,9.98,NaN,NaN,NaN,NaN,NaN,9.98,9.98,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:32:49 PM,Flush,1013,0,29.82,9.98,11.12,30,9.98,11.13,30.64,9.98,10.95,30.36,9.98,11.2,NaN,9.98,NaN,NaN,9.98,NaN,NaN,9.98,NaN,NaN,9.98,NaN,NaN,NaN,NaN,NaN,9.98,9.98,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:32:50 PM,Flush,1013,0,29.82,9.98,11.12,30.01,9.98,11.12,30.62,9.98,10.97,30.39,9.98,11.17,NaN,9.98,NaN,NaN,9.98,NaN,NaN,9.98,NaN,NaN,9.98,NaN,NaN,NaN,NaN,NaN,9.98,9.98,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:32:51 PM,Flush,1013,0,29.83,9.98,11.11,30.02,9.98,11.11,30.64,9.98,10.95,30.39,9.98,11.17,NaN,9.98,NaN,NaN,9.98,NaN,NaN,9.98,NaN,NaN,9.98,NaN,NaN,NaN,NaN,NaN,9.98,9.98,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:32:52 PM,Flush,1013,0,29.83,9.99,11.11,30.02,9.99,11.11,30.62,9.99,10.96,30.4,9.99,11.16,NaN,9.98,NaN,NaN,9.98,NaN,NaN,9.98,NaN,NaN,9.98,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:32:53 PM,Flush,1013,0,29.81,9.99,11.13,30.02,9.99,11.11,30.63,9.99,10.95,30.38,9.99,11.18,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:32:54 PM,Flush,1013,0,29.82,9.99,11.12,30.01,9.99,11.12,30.63,9.99,10.95,30.37,9.99,11.19,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:32:55 PM,Flush,1013,0,29.81,9.99,11.13,30,9.99,11.13,30.64,9.99,10.94,30.37,9.99,11.19,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:32:56 PM,Flush,1013,0,29.82,9.99,11.12,30,9.99,11.13,30.62,9.99,10.96,30.36,9.99,11.2,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:32:57 PM,Flush,1013,0,29.81,9.99,11.13,30.01,9.99,11.12,30.62,9.99,10.96,30.37,9.99,11.19,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:32:58 PM,Flush,1013,0,29.84,9.99,11.1,30.02,9.99,11.11,30.64,9.99,10.94,30.39,9.99,11.17,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:32:59 PM,Flush,1013,0,29.82,9.99,11.12,30.02,9.99,11.11,30.63,9.99,10.95,30.38,9.99,11.18,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:00 PM,Flush,1013,0,29.82,9.99,11.12,29.99,9.99,11.14,30.63,9.99,10.95,30.36,9.99,11.2,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:01 PM,Flush,1013,0,29.82,9.99,11.12,30.01,9.99,11.12,30.63,9.99,10.95,30.38,9.99,11.18,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:02 PM,Flush,1013,0,29.82,9.99,11.12,30.01,9.99,11.12,30.64,9.99,10.94,30.38,9.99,11.18,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:03 PM,Flush,1013,0,29.83,9.99,11.11,30.01,9.99,11.12,30.6,9.99,10.98,30.37,9.99,11.19,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:04 PM,Flush,1013,0,29.82,9.99,11.12,30.01,9.99,11.12,30.63,9.99,10.95,30.4,9.99,11.16,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:05 PM,Flush,1013,0,29.81,9.99,11.13,30,9.99,11.13,30.61,9.99,10.97,30.37,9.99,11.19,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:06 PM,Flush,1013,0,29.81,9.99,11.13,30.01,9.99,11.12,30.62,9.99,10.96,30.38,9.99,11.18,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:07 PM,Flush,1013,0,29.83,9.99,11.11,30,9.99,11.13,30.61,9.99,10.97,30.38,9.99,11.18,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:08 PM,Flush,1013,0,29.79,9.99,11.15,30.02,9.99,11.11,30.62,9.99,10.96,30.36,9.99,11.2,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:09 PM,Flush,1013,0,29.8,9.99,11.14,30.02,9.99,11.11,30.62,9.99,10.96,30.37,9.99,11.19,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:10 PM,Flush,1013,0,29.8,9.99,11.14,30,9.99,11.13,30.62,9.99,10.96,30.38,9.99,11.18,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:11 PM,Flush,1013,0,29.81,9.99,11.13,30.01,9.99,11.12,30.6,9.99,10.98,30.35,9.99,11.21,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:12 PM,Flush,1013,0,29.81,9.99,11.13,30,9.99,11.13,30.62,9.99,10.96,30.36,9.99,11.2,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:13 PM,Flush,1013,0,29.79,9.99,11.15,30,9.99,11.13,30.61,9.99,10.97,30.38,9.99,11.18,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:14 PM,Flush,1013,0,29.81,9.99,11.13,29.99,9.99,11.14,30.61,9.99,10.97,30.37,9.99,11.19,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:15 PM,Flush,1013,0,29.82,9.99,11.12,30,9.99,11.13,30.6,9.99,10.98,30.36,9.99,11.2,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:16 PM,Flush,1013,0,29.83,9.99,11.11,29.99,9.99,11.14,30.61,9.99,10.97,30.38,9.99,11.18,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:17 PM,Flush,1013,0,29.81,9.99,11.13,29.99,9.99,11.14,30.6,9.99,10.98,30.39,9.99,11.17,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:18 PM,Flush,1013,0,29.81,9.99,11.13,30.01,9.99,11.12,30.62,9.99,10.96,30.37,9.99,11.19,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:19 PM,Flush,1013,0,29.8,9.99,11.14,29.99,9.99,11.14,30.61,9.99,10.97,30.35,9.99,11.21,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:20 PM,Flush,1013,0,29.8,9.99,11.14,30,9.99,11.13,30.6,9.99,10.98,30.38,9.99,11.18,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:21 PM,Flush,1013,0,29.79,9.99,11.15,30,9.99,11.13,30.61,9.99,10.97,30.37,9.99,11.19,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:22 PM,Flush,1013,0,29.82,9.99,11.12,29.99,9.99,11.14,30.6,9.99,10.98,30.38,9.99,11.18,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:23 PM,Flush,1013,0,29.81,9.99,11.13,30,9.99,11.13,30.59,9.99,10.99,30.37,9.99,11.19,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:24 PM,Flush,1013,0,29.8,9.99,11.14,30.01,9.99,11.12,30.6,9.99,10.98,30.36,9.99,11.2,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:25 PM,Flush,1013,0,29.8,9.99,11.14,30,9.99,11.13,30.6,9.99,10.98,30.36,9.99,11.2,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:26 PM,Flush,1013,0,29.82,9.99,11.12,29.98,9.99,11.15,30.59,9.99,10.99,30.37,9.99,11.19,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:27 PM,Flush,1013,0,29.8,9.99,11.14,29.99,9.99,11.14,30.61,9.99,10.97,30.38,9.99,11.18,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:28 PM,Flush,1013,0,29.8,9.99,11.14,29.98,9.99,11.15,30.61,9.99,10.97,30.37,9.99,11.19,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:29 PM,Flush,1013,0,29.79,9.99,11.15,29.99,9.99,11.14,30.6,9.99,10.98,30.38,9.99,11.18,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:30 PM,Flush,1013,0,29.8,9.99,11.14,30,9.99,11.13,30.59,9.99,10.99,30.35,9.99,11.21,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:31 PM,Flush,1013,0,29.8,9.99,11.14,30,9.99,11.13,30.6,9.99,10.98,30.37,9.99,11.19,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:32 PM,Flush,1013,0,29.8,9.99,11.14,30,9.99,11.13,30.6,9.99,10.98,30.37,9.99,11.19,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:33 PM,Flush,1013,0,29.79,9.99,11.15,29.99,9.99,11.14,30.59,9.99,10.99,30.36,9.99,11.2,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:34 PM,Flush,1013,0,29.79,9.99,11.15,30.01,9.99,11.12,30.6,9.99,10.98,30.38,9.99,11.18,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:35 PM,Flush,1013,0,29.8,9.99,11.14,30,9.99,11.13,30.59,9.99,10.99,30.36,9.99,11.2,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:36 PM,Flush,1013,0,29.79,9.99,11.15,29.99,9.99,11.14,30.57,9.99,11.01,30.38,9.99,11.18,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:37 PM,Flush,1013,0,29.78,10,11.15,30.02,10,11.11,30.59,10,10.99,30.38,10,11.17,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,10,10,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:38 PM,Flush,1013,0,29.79,10,11.14,30,10,11.13,30.59,10,10.99,30.37,10,11.18,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,NaN,NaN,NaN,10,10,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:39 PM,Flush,1013,0,29.8,9.99,11.14,29.99,9.99,11.14,30.59,9.99,10.99,30.38,9.99,11.18,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:40 PM,Flush,1013,0,29.79,9.99,11.15,29.99,9.99,11.14,30.6,9.99,10.98,30.39,9.99,11.17,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:41 PM,Flush,1013,0,29.79,9.99,11.15,29.99,9.99,11.14,30.61,9.99,10.97,30.36,9.99,11.2,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:42 PM,Flush,1013,0,29.79,9.99,11.15,30,9.99,11.13,30.61,9.99,10.97,30.38,9.99,11.18,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:43 PM,Flush,1013,0,29.78,9.99,11.16,29.99,9.99,11.14,30.58,9.99,11,30.37,9.99,11.19,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,9.99,9.99,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:44 PM,Flush,1013,0,29.79,10,11.14,30,10,11.13,30.6,10,10.98,30.35,10,11.2,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,9.99,NaN,NaN,NaN,NaN,NaN,10,10,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:45 PM,Flush,1013,0,29.79,10,11.14,29.99,10,11.13,30.59,10,10.99,30.35,10,11.2,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,NaN,NaN,NaN,10,10,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:46 PM,Flush,1013,0,29.79,10,11.14,29.99,10,11.13,30.58,10,11,30.37,10,11.18,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,NaN,NaN,NaN,10,10,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:47 PM,Flush,1013,0,29.79,10,11.14,30,10,11.13,30.6,10,10.98,30.37,10,11.18,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,NaN,NaN,NaN,10,10,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:48 PM,Flush,1013,0,29.79,10,11.14,29.99,10,11.13,30.57,10,11.01,30.37,10,11.18,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,NaN,NaN,NaN,10,10,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:49 PM,Flush,1013,0,29.8,10,11.13,29.98,10,11.14,30.58,10,11,30.36,10,11.19,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,NaN,NaN,NaN,10,10,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:50 PM,Flush,1013,0,29.78,10,11.15,30,10,11.13,30.57,10,11.01,30.38,10,11.17,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,NaN,NaN,NaN,10,10,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:51 PM,Flush,1013,0,29.78,10,11.15,29.99,10,11.13,30.59,10,10.99,30.36,10,11.19,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,NaN,NaN,NaN,10,10,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:52 PM,Flush,1013,0,29.78,10,11.15,30,10,11.13,30.59,10,10.99,30.38,10,11.17,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,NaN,NaN,NaN,10,10,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:53 PM,Flush,1013,0,29.79,10,11.14,30,10,11.13,30.59,10,10.99,30.38,10,11.17,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,NaN,NaN,NaN,10,10,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:54 PM,Flush,1013,0,29.78,10,11.15,29.99,10,11.13,30.58,10,11,30.37,10,11.18,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,NaN,NaN,NaN,10,10,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:55 PM,Flush,1013,0,29.78,10,11.15,29.98,10,11.14,30.59,10,10.99,30.38,10,11.17,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,NaN,NaN,NaN,10,10,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:56 PM,Flush,1013,0,29.79,10,11.14,29.98,10,11.14,30.59,10,10.99,30.36,10,11.19,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,NaN,NaN,NaN,10,10,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:57 PM,Flush,1013,0,29.79,10,11.14,29.99,10,11.13,30.57,10,11.01,30.38,10,11.17,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,NaN,NaN,NaN,10,10,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-18/6:33:58 PM,Flush,1013,0,29.78,10,11.15,30,10,11.13,30.58,10,11,30.37,10,11.18,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,NaN,NaN,NaN,10,10,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
