Date &Time [DD-MM-YYYY/HH:MM:SS],Phase,Barometric pressure [hPa],Salinity [â],CH1 O2 input [phase],CH1 temp (∞C),CH1 O2 [mgO2/L],CH2 O2 input [phase],CH2 temp (∞C),CH2 O2 [mgO2/L],CH3 O2 input [phase],CH3 temp (∞C),CH3 O2 [mgO2/L],CH4 O2 input [phase],CH4 temp (∞C),CH4 O2 [mgO2/L],CH5 O2 input [V],CH5 temp (∞C),CH5 O2 [mgO2/L],CH6 O2 input [V],CH6 temp (∞C),CH6 O2 [mgO2/L],CH7 O2 input [V],CH7 temp (∞C),CH7 O2 [mgO2/L],CH8 O2 input [V],CH8 temp (∞C),CH8 O2 [mgO2/L],CH1 Velocity input [V],CH1 Velocity [cm/s],CH5 Velocity input [V],CH5 Velocity [cm/s],AMB temp N∞1 input [V],AMB temp N∞1 [∞C],AMB temp N∞1 relay,AMB temp N∞2 input [V],AMB temp N∞2 [∞C],AMB temp N∞2 relay,AMB O2 N∞1 input (V),AMB O2 N∞1 temp (∞C),AMB O2 N∞1 [mgO2/L],AMB O2 N∞1 relay,AMB O2 N∞2 input (V),AMB O2 N∞2 temp (∞C),AMB O2 N∞2 [mgO2/L],AMB O2 N∞2 relay,User event
2024-08-11/12:50:28 PM,M2   ,1013,0,29.6525,9.77,11.38,29.95,9.77,11.45,30.3425,9.77,11.6,30.345,9.77,11.79,NaN,9.77,NaN,NaN,9.77,NaN,NaN,9.77,NaN,NaN,9.77,NaN,NaN,NaN,NaN,NaN,9.7725,9.77,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:50:29 PM,M2   ,1013,0,29.66,9.78,11.37,29.9475,9.78,11.45,30.3525,9.78,11.58,30.36,9.78,11.77,NaN,9.77,NaN,NaN,9.77,NaN,NaN,9.77,NaN,NaN,9.77,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:50:30 PM,M2   ,1013,0,29.6575,9.78,11.38,29.9413,9.78,11.46,30.3588,9.78,11.58,30.3588,9.78,11.77,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:50:31 PM,M2   ,1013,0,29.6388,9.78,11.4,29.95,9.78,11.45,30.3488,9.78,11.59,30.35,9.78,11.78,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:50:32 PM,M2   ,1013,0,29.6325,9.78,11.4,29.95,9.78,11.45,30.3425,9.78,11.59,30.3575,9.78,11.77,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.7775,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:50:33 PM,M2   ,1013,0,29.64,9.77,11.4,29.95,9.77,11.45,30.3475,9.77,11.59,30.3775,9.77,11.76,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.7725,9.77,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:50:34 PM,M2   ,1013,0,29.6375,9.78,11.4,29.9475,9.78,11.45,30.3412,9.78,11.59,30.3688,9.78,11.76,NaN,9.77,NaN,NaN,9.77,NaN,NaN,9.77,NaN,NaN,9.77,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:50:35 PM,M2   ,1013,0,29.6238,9.78,11.41,29.9325,9.78,11.47,30.35,9.78,11.59,30.3588,9.78,11.77,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:50:36 PM,M2   ,1013,0,29.6525,9.78,11.38,29.9475,9.78,11.45,30.3475,9.78,11.59,30.345,9.78,11.79,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:50:37 PM,M2   ,1013,0,29.6588,9.78,11.37,29.9425,9.78,11.46,30.3388,9.78,11.6,30.3337,9.78,11.8,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:50:38 PM,M2   ,1013,0,29.6487,9.78,11.38,29.9575,9.78,11.44,30.3287,9.78,11.61,30.3588,9.78,11.77,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:50:39 PM,M2   ,1013,0,29.635,9.78,11.4,29.9425,9.78,11.46,30.3225,9.78,11.61,30.3525,9.78,11.78,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:50:40 PM,M2   ,1013,0,29.6325,9.78,11.4,29.9525,9.78,11.45,30.33,9.78,11.61,30.3525,9.78,11.78,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.7775,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:50:41 PM,M2   ,1013,0,29.66,9.77,11.38,29.955,9.77,11.45,30.3325,9.77,11.61,30.3375,9.77,11.8,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.77,9.77,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:50:42 PM,M2   ,1013,0,29.6312,9.77,11.41,29.94,9.77,11.46,30.3437,9.77,11.6,30.3612,9.77,11.77,NaN,9.77,NaN,NaN,9.77,NaN,NaN,9.77,NaN,NaN,9.77,NaN,NaN,NaN,NaN,NaN,9.7713,9.77,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:50:43 PM,M2   ,1013,0,29.6425,9.78,11.39,29.9425,9.78,11.46,30.3525,9.78,11.58,30.3625,9.78,11.77,NaN,9.77,NaN,NaN,9.77,NaN,NaN,9.77,NaN,NaN,9.77,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:50:44 PM,M2   ,1013,0,29.645,9.78,11.39,29.95,9.78,11.45,30.305,9.78,11.63,30.34,9.78,11.79,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:50:45 PM,M2   ,1013,0,29.6175,9.78,11.42,29.9475,9.78,11.45,30.3375,9.78,11.6,30.3425,9.78,11.79,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:50:46 PM,M2   ,1013,0,29.6412,9.78,11.39,29.9425,9.78,11.46,30.3287,9.78,11.61,30.3513,9.78,11.78,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:50:47 PM,M2   ,1013,0,29.65,9.78,11.38,29.9588,9.78,11.44,30.3188,9.78,11.62,30.3588,9.78,11.77,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:50:48 PM,M2   ,1013,0,29.65,9.78,11.38,29.9488,9.78,11.45,30.3137,9.78,11.62,30.3513,9.78,11.78,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:50:49 PM,M2   ,1013,0,29.65,9.78,11.38,29.94,9.78,11.46,30.335,9.78,11.6,30.36,9.78,11.77,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:50:50 PM,M2   ,1013,0,29.6525,9.78,11.38,29.94,9.78,11.46,30.3175,9.78,11.62,30.36,9.78,11.77,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:50:51 PM,M2   ,1013,0,29.6562,9.78,11.38,29.9425,9.78,11.46,30.3137,9.78,11.62,30.3588,9.78,11.77,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:50:52 PM,M2   ,1013,0,29.63,9.78,11.4,29.955,9.78,11.44,30.34,9.78,11.6,30.3475,9.78,11.78,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:50:53 PM,M2   ,1013,0,29.635,9.78,11.4,29.9425,9.78,11.46,30.3425,9.78,11.59,30.3475,9.78,11.78,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:50:54 PM,M2   ,1013,0,29.6475,9.78,11.39,29.945,9.78,11.45,30.3475,9.78,11.59,30.365,9.78,11.76,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:50:55 PM,M2   ,1013,0,29.635,9.78,11.4,29.9325,9.78,11.47,30.34,9.78,11.6,30.3525,9.78,11.78,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:50:56 PM,M2   ,1013,0,29.6225,9.78,11.41,29.94,9.78,11.46,30.3412,9.78,11.59,30.3562,9.78,11.77,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:50:57 PM,M2   ,1013,0,29.635,9.78,11.4,29.945,9.78,11.45,30.35,9.78,11.59,30.335,9.78,11.8,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:50:58 PM,M2   ,1013,0,29.6225,9.78,11.41,29.9588,9.78,11.44,30.3488,9.78,11.59,30.35,9.78,11.78,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:50:59 PM,M2   ,1013,0,29.64,9.78,11.39,29.945,9.78,11.45,30.34,9.78,11.6,30.3575,9.78,11.77,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:00 PM,M2   ,1013,0,29.6388,9.78,11.4,29.9312,9.78,11.47,30.34,9.78,11.6,30.3775,9.78,11.75,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:01 PM,M2   ,1013,0,29.63,9.78,11.4,29.94,9.78,11.46,30.3375,9.78,11.6,30.3588,9.78,11.77,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:02 PM,M2   ,1013,0,29.6312,9.78,11.4,29.9425,9.78,11.46,30.32,9.78,11.62,30.3488,9.78,11.78,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:03 PM,M2   ,1013,0,29.6375,9.78,11.4,29.9588,9.78,11.44,30.3225,9.78,11.61,30.3412,9.78,11.79,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:04 PM,M2   ,1013,0,29.615,9.78,11.42,29.9575,9.78,11.44,30.3375,9.78,11.6,30.35,9.78,11.78,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:05 PM,M2   ,1013,0,29.61,9.78,11.42,29.97,9.78,11.43,30.33,9.78,11.61,30.35,9.78,11.78,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:06 PM,M2   ,1013,0,29.6388,9.78,11.4,29.94,9.78,11.46,30.3275,9.78,11.61,30.3525,9.78,11.78,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:07 PM,M2   ,1013,0,29.63,9.78,11.4,29.9425,9.78,11.46,30.3112,9.78,11.63,30.3663,9.78,11.76,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:08 PM,M2   ,1013,0,29.635,9.78,11.4,29.9575,9.78,11.44,30.3275,9.78,11.61,30.3425,9.78,11.79,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:09 PM,M2   ,1013,0,29.65,9.78,11.38,29.9475,9.78,11.45,30.345,9.78,11.59,30.35,9.78,11.78,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:10 PM,M2   ,1013,0,29.6475,9.78,11.39,29.9425,9.78,11.46,30.33,9.78,11.61,30.3525,9.78,11.78,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:11 PM,M2   ,1013,0,29.6325,9.78,11.4,29.95,9.78,11.45,30.33,9.78,11.61,30.36,9.78,11.77,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:12 PM,M2   ,1013,0,29.615,9.78,11.42,29.9475,9.78,11.45,30.3325,9.78,11.6,30.3588,9.78,11.77,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:13 PM,M2   ,1013,0,29.6475,9.78,11.39,29.9325,9.78,11.47,30.35,9.78,11.59,30.35,9.78,11.78,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:14 PM,M2   ,1013,0,29.635,9.78,11.4,29.9475,9.78,11.45,30.35,9.78,11.59,30.35,9.78,11.78,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:15 PM,M2   ,1013,0,29.6475,9.78,11.39,29.9425,9.78,11.46,30.34,9.78,11.6,30.35,9.78,11.78,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:16 PM,M2   ,1013,0,29.6375,9.78,11.4,29.9488,9.78,11.45,30.3125,9.78,11.62,30.3488,9.78,11.78,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:17 PM,M2   ,1013,0,29.6275,9.78,11.41,29.94,9.78,11.46,30.3275,9.78,11.61,30.3425,9.78,11.79,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:18 PM,M2   ,1013,0,29.645,9.78,11.39,29.9425,9.78,11.46,30.3275,9.78,11.61,30.355,9.78,11.77,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:19 PM,M2   ,1013,0,29.6325,9.78,11.4,29.9475,9.78,11.45,30.3375,9.78,11.6,30.3625,9.78,11.77,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:20 PM,M2   ,1013,0,29.64,9.78,11.39,29.94,9.78,11.46,30.3063,9.78,11.63,30.34,9.78,11.79,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:21 PM,M2   ,1013,0,29.6375,9.78,11.4,29.9425,9.78,11.46,30.345,9.78,11.59,30.3425,9.78,11.79,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.7825,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:22 PM,M2   ,1013,0,29.63,9.79,11.4,29.95,9.79,11.44,30.3287,9.79,11.6,30.3513,9.79,11.77,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,9.78,NaN,NaN,NaN,NaN,NaN,9.79,9.79,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:23 PM,M2   ,1013,0,29.6325,9.79,11.4,29.9475,9.79,11.45,30.325,9.79,11.61,30.3575,9.79,11.77,NaN,9.79,NaN,NaN,9.79,NaN,NaN,9.79,NaN,NaN,9.79,NaN,NaN,NaN,NaN,NaN,9.79,9.79,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:24 PM,M2   ,1013,0,29.6425,9.79,11.39,29.94,9.79,11.45,30.3375,9.79,11.59,30.35,9.79,11.77,NaN,9.79,NaN,NaN,9.79,NaN,NaN,9.79,NaN,NaN,9.79,NaN,NaN,NaN,NaN,NaN,9.79,9.79,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:25 PM,M2   ,1013,0,29.645,9.79,11.38,29.94,9.79,11.45,30.3325,9.79,11.6,30.35,9.79,11.77,NaN,9.79,NaN,NaN,9.79,NaN,NaN,9.79,NaN,NaN,9.79,NaN,NaN,NaN,NaN,NaN,9.79,9.79,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:26 PM,M2   ,1013,0,29.625,9.79,11.4,29.9425,9.79,11.45,30.34,9.79,11.59,30.35,9.79,11.77,NaN,9.79,NaN,NaN,9.79,NaN,NaN,9.79,NaN,NaN,9.79,NaN,NaN,NaN,NaN,NaN,9.79,9.79,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:27 PM,M2   ,1013,0,29.615,9.79,11.41,29.9488,9.79,11.45,30.3375,9.79,11.59,30.3513,9.79,11.77,NaN,9.79,NaN,NaN,9.79,NaN,NaN,9.79,NaN,NaN,9.79,NaN,NaN,NaN,NaN,NaN,9.79,9.79,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:28 PM,M2   ,1013,0,29.6462,9.79,11.38,29.9388,9.79,11.46,30.3212,9.79,11.61,30.36,9.79,11.76,NaN,9.79,NaN,NaN,9.79,NaN,NaN,9.79,NaN,NaN,9.79,NaN,NaN,NaN,NaN,NaN,9.79,9.79,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:29 PM,M2   ,1013,0,29.6263,9.79,11.4,29.9312,9.79,11.46,30.33,9.79,11.6,30.3562,9.79,11.77,NaN,9.79,NaN,NaN,9.79,NaN,NaN,9.79,NaN,NaN,9.79,NaN,NaN,NaN,NaN,NaN,9.79,9.79,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:30 PM,M2   ,1013,0,29.6625,9.79,11.37,29.9425,9.79,11.45,30.33,9.79,11.6,30.3375,9.79,11.79,NaN,9.79,NaN,NaN,9.79,NaN,NaN,9.79,NaN,NaN,9.79,NaN,NaN,NaN,NaN,NaN,9.79,9.79,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:31 PM,M2   ,1013,0,29.645,9.79,11.38,29.9475,9.79,11.45,30.33,9.79,11.6,30.3525,9.79,11.77,NaN,9.79,NaN,NaN,9.79,NaN,NaN,9.79,NaN,NaN,9.79,NaN,NaN,NaN,NaN,NaN,9.79,9.79,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:32 PM,M2   ,1013,0,29.655,9.79,11.37,29.94,9.79,11.45,30.3312,9.79,11.6,30.3312,9.79,11.79,NaN,9.79,NaN,NaN,9.79,NaN,NaN,9.79,NaN,NaN,9.79,NaN,NaN,NaN,NaN,NaN,9.79,9.79,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:33 PM,M2   ,1013,0,29.62,9.79,11.41,29.94,9.79,11.45,30.34,9.79,11.59,30.3412,9.79,11.78,NaN,9.79,NaN,NaN,9.79,NaN,NaN,9.79,NaN,NaN,9.79,NaN,NaN,NaN,NaN,NaN,9.79,9.79,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:34 PM,M2   ,1013,0,29.6212,9.79,11.41,29.9413,9.79,11.45,30.3375,9.79,11.59,30.3488,9.79,11.78,NaN,9.79,NaN,NaN,9.79,NaN,NaN,9.79,NaN,NaN,9.79,NaN,NaN,NaN,NaN,NaN,9.79,9.79,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:35 PM,M2   ,1013,0,29.6275,9.79,11.4,29.95,9.79,11.45,30.32,9.79,11.61,30.3425,9.79,11.78,NaN,9.79,NaN,NaN,9.79,NaN,NaN,9.79,NaN,NaN,9.79,NaN,NaN,NaN,NaN,NaN,9.7875,9.79,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-11/12:51:36 PM,M2   ,1013,0,29.6225,9.78,11.41,29.95,9.78,11.45,30.325,9.78,11.61,30.3525,9.78,11.78,NaN,9.79,NaN,NaN,9.79,NaN,NaN,9.79,NaN,NaN,9.79,NaN,NaN,NaN,NaN,NaN,9.78,9.78,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
